id,id_grid,organ,image_path,mask_path,fold
14388,14388_0007,lung,../input/hubmap-2022-256x256/train/14388_0007.png,../input/hubmap-2022-256x256/masks/14388_0007.png,4.0
31139,31139_0002,lung,../input/hubmap-2022-256x256/train/31139_0002.png,../input/hubmap-2022-256x256/masks/31139_0002.png,3.0
11645,11645_0002,spleen,../input/hubmap-2022-256x256/train/11645_0002.png,../input/hubmap-2022-256x256/masks/11645_0002.png,4.0
7970,7970_0003,kidney,../input/hubmap-2022-256x256/train/7970_0003.png,../input/hubmap-2022-256x256/masks/7970_0003.png,4.0
16609,16609_0001,prostate,../input/hubmap-2022-256x256/train/16609_0001.png,../input/hubmap-2022-256x256/masks/16609_0001.png,1.0
31800,31800_0007,lung,../input/hubmap-2022-256x256/train/31800_0007.png,../input/hubmap-2022-256x256/masks/31800_0007.png,0.0
20520,20520_0006,kidney,../input/hubmap-2022-256x256/train/20520_0006.png,../input/hubmap-2022-256x256/masks/20520_0006.png,1.0
12244,12244_0004,prostate,../input/hubmap-2022-256x256/train/12244_0004.png,../input/hubmap-2022-256x256/masks/12244_0004.png,3.0
31139,31139_0006,lung,../input/hubmap-2022-256x256/train/31139_0006.png,../input/hubmap-2022-256x256/masks/31139_0006.png,1.0
21812,21812_0003,largeintestine,../input/hubmap-2022-256x256/train/21812_0003.png,../input/hubmap-2022-256x256/masks/21812_0003.png,4.0
27350,27350_0003,kidney,../input/hubmap-2022-256x256/train/27350_0003.png,../input/hubmap-2022-256x256/masks/27350_0003.png,3.0
31800,31800_0003,lung,../input/hubmap-2022-256x256/train/31800_0003.png,../input/hubmap-2022-256x256/masks/31800_0003.png,3.0
1123,1123_0006,spleen,../input/hubmap-2022-256x256/train/1123_0006.png,../input/hubmap-2022-256x256/masks/1123_0006.png,2.0
28963,28963_0004,spleen,../input/hubmap-2022-256x256/train/28963_0004.png,../input/hubmap-2022-256x256/masks/28963_0004.png,1.0
27468,27468_0000,kidney,../input/hubmap-2022-256x256/train/27468_0000.png,../input/hubmap-2022-256x256/masks/27468_0000.png,2.0
3083,3083_0008,kidney,../input/hubmap-2022-256x256/train/3083_0008.png,../input/hubmap-2022-256x256/masks/3083_0008.png,4.0
22236,22236_0000,spleen,../input/hubmap-2022-256x256/train/22236_0000.png,../input/hubmap-2022-256x256/masks/22236_0000.png,3.0
9407,9407_0002,spleen,../input/hubmap-2022-256x256/train/9407_0002.png,../input/hubmap-2022-256x256/masks/9407_0002.png,1.0
18792,18792_0004,spleen,../input/hubmap-2022-256x256/train/18792_0004.png,../input/hubmap-2022-256x256/masks/18792_0004.png,3.0
18121,18121_0004,kidney,../input/hubmap-2022-256x256/train/18121_0004.png,../input/hubmap-2022-256x256/masks/18121_0004.png,2.0
15842,15842_0001,largeintestine,../input/hubmap-2022-256x256/train/15842_0001.png,../input/hubmap-2022-256x256/masks/15842_0001.png,0.0
28318,28318_0004,prostate,../input/hubmap-2022-256x256/train/28318_0004.png,../input/hubmap-2022-256x256/masks/28318_0004.png,2.0
19569,19569_0004,prostate,../input/hubmap-2022-256x256/train/19569_0004.png,../input/hubmap-2022-256x256/masks/19569_0004.png,1.0
19084,19084_0001,prostate,../input/hubmap-2022-256x256/train/19084_0001.png,../input/hubmap-2022-256x256/masks/19084_0001.png,3.0
18121,18121_0006,kidney,../input/hubmap-2022-256x256/train/18121_0006.png,../input/hubmap-2022-256x256/masks/18121_0006.png,3.0
15192,15192_0004,kidney,../input/hubmap-2022-256x256/train/15192_0004.png,../input/hubmap-2022-256x256/masks/15192_0004.png,1.0
24222,24222_0003,kidney,../input/hubmap-2022-256x256/train/24222_0003.png,../input/hubmap-2022-256x256/masks/24222_0003.png,0.0
6807,6807_0007,kidney,../input/hubmap-2022-256x256/train/6807_0007.png,../input/hubmap-2022-256x256/masks/6807_0007.png,4.0
5932,5932_0003,prostate,../input/hubmap-2022-256x256/train/5932_0003.png,../input/hubmap-2022-256x256/masks/5932_0003.png,2.0
27803,27803_0006,spleen,../input/hubmap-2022-256x256/train/27803_0006.png,../input/hubmap-2022-256x256/masks/27803_0006.png,2.0
9904,9904_0002,largeintestine,../input/hubmap-2022-256x256/train/9904_0002.png,../input/hubmap-2022-256x256/masks/9904_0002.png,0.0
24100,24100_0001,kidney,../input/hubmap-2022-256x256/train/24100_0001.png,../input/hubmap-2022-256x256/masks/24100_0001.png,0.0
31727,31727_0002,largeintestine,../input/hubmap-2022-256x256/train/31727_0002.png,../input/hubmap-2022-256x256/masks/31727_0002.png,2.0
2174,2174_0003,prostate,../input/hubmap-2022-256x256/train/2174_0003.png,../input/hubmap-2022-256x256/masks/2174_0003.png,4.0
23252,23252_0004,lung,../input/hubmap-2022-256x256/train/23252_0004.png,../input/hubmap-2022-256x256/masks/23252_0004.png,4.0
10611,10611_0002,kidney,../input/hubmap-2022-256x256/train/10611_0002.png,../input/hubmap-2022-256x256/masks/10611_0002.png,0.0
19569,19569_0008,prostate,../input/hubmap-2022-256x256/train/19569_0008.png,../input/hubmap-2022-256x256/masks/19569_0008.png,1.0
25516,25516_0005,lung,../input/hubmap-2022-256x256/train/25516_0005.png,../input/hubmap-2022-256x256/masks/25516_0005.png,1.0
1500,1500_0007,prostate,../input/hubmap-2022-256x256/train/1500_0007.png,../input/hubmap-2022-256x256/masks/1500_0007.png,1.0
4639,4639_0006,prostate,../input/hubmap-2022-256x256/train/4639_0006.png,../input/hubmap-2022-256x256/masks/4639_0006.png,1.0
3303,3303_0005,largeintestine,../input/hubmap-2022-256x256/train/3303_0005.png,../input/hubmap-2022-256x256/masks/3303_0005.png,1.0
22995,22995_0007,prostate,../input/hubmap-2022-256x256/train/22995_0007.png,../input/hubmap-2022-256x256/masks/22995_0007.png,4.0
27781,27781_0004,spleen,../input/hubmap-2022-256x256/train/27781_0004.png,../input/hubmap-2022-256x256/masks/27781_0004.png,3.0
23051,23051_0000,kidney,../input/hubmap-2022-256x256/train/23051_0000.png,../input/hubmap-2022-256x256/masks/23051_0000.png,1.0
19533,19533_0001,kidney,../input/hubmap-2022-256x256/train/19533_0001.png,../input/hubmap-2022-256x256/masks/19533_0001.png,3.0
10703,10703_0002,spleen,../input/hubmap-2022-256x256/train/10703_0002.png,../input/hubmap-2022-256x256/masks/10703_0002.png,2.0
16163,16163_0004,kidney,../input/hubmap-2022-256x256/train/16163_0004.png,../input/hubmap-2022-256x256/masks/16163_0004.png,4.0
32009,32009_0001,prostate,../input/hubmap-2022-256x256/train/32009_0001.png,../input/hubmap-2022-256x256/masks/32009_0001.png,3.0
4265,4265_0001,kidney,../input/hubmap-2022-256x256/train/4265_0001.png,../input/hubmap-2022-256x256/masks/4265_0001.png,3.0
18401,18401_0002,kidney,../input/hubmap-2022-256x256/train/18401_0002.png,../input/hubmap-2022-256x256/masks/18401_0002.png,0.0
13034,13034_0006,kidney,../input/hubmap-2022-256x256/train/13034_0006.png,../input/hubmap-2022-256x256/masks/13034_0006.png,2.0
6807,6807_0008,kidney,../input/hubmap-2022-256x256/train/6807_0008.png,../input/hubmap-2022-256x256/masks/6807_0008.png,3.0
16149,16149_0003,prostate,../input/hubmap-2022-256x256/train/16149_0003.png,../input/hubmap-2022-256x256/masks/16149_0003.png,3.0
25620,25620_0002,kidney,../input/hubmap-2022-256x256/train/25620_0002.png,../input/hubmap-2022-256x256/masks/25620_0002.png,1.0
23094,23094_0008,largeintestine,../input/hubmap-2022-256x256/train/23094_0008.png,../input/hubmap-2022-256x256/masks/23094_0008.png,2.0
27468,27468_0006,kidney,../input/hubmap-2022-256x256/train/27468_0006.png,../input/hubmap-2022-256x256/masks/27468_0006.png,4.0
14183,14183_0001,largeintestine,../input/hubmap-2022-256x256/train/14183_0001.png,../input/hubmap-2022-256x256/masks/14183_0001.png,0.0
3054,3054_0003,spleen,../input/hubmap-2022-256x256/train/3054_0003.png,../input/hubmap-2022-256x256/masks/3054_0003.png,1.0
30355,30355_0001,prostate,../input/hubmap-2022-256x256/train/30355_0001.png,../input/hubmap-2022-256x256/masks/30355_0001.png,4.0
13396,13396_0003,largeintestine,../input/hubmap-2022-256x256/train/13396_0003.png,../input/hubmap-2022-256x256/masks/13396_0003.png,2.0
5932,5932_0000,prostate,../input/hubmap-2022-256x256/train/5932_0000.png,../input/hubmap-2022-256x256/masks/5932_0000.png,3.0
8151,8151_0005,lung,../input/hubmap-2022-256x256/train/8151_0005.png,../input/hubmap-2022-256x256/masks/8151_0005.png,3.0
8343,8343_0001,lung,../input/hubmap-2022-256x256/train/8343_0001.png,../input/hubmap-2022-256x256/masks/8343_0001.png,1.0
19569,19569_0007,prostate,../input/hubmap-2022-256x256/train/19569_0007.png,../input/hubmap-2022-256x256/masks/19569_0007.png,1.0
19084,19084_0003,prostate,../input/hubmap-2022-256x256/train/19084_0003.png,../input/hubmap-2022-256x256/masks/19084_0003.png,1.0
5785,5785_0008,prostate,../input/hubmap-2022-256x256/train/5785_0008.png,../input/hubmap-2022-256x256/masks/5785_0008.png,4.0
18449,18449_0005,kidney,../input/hubmap-2022-256x256/train/18449_0005.png,../input/hubmap-2022-256x256/masks/18449_0005.png,1.0
5287,5287_0006,prostate,../input/hubmap-2022-256x256/train/5287_0006.png,../input/hubmap-2022-256x256/masks/5287_0006.png,1.0
22718,22718_0008,kidney,../input/hubmap-2022-256x256/train/22718_0008.png,../input/hubmap-2022-256x256/masks/22718_0008.png,2.0
23828,23828_0005,prostate,../input/hubmap-2022-256x256/train/23828_0005.png,../input/hubmap-2022-256x256/masks/23828_0005.png,1.0
2079,2079_0007,spleen,../input/hubmap-2022-256x256/train/2079_0007.png,../input/hubmap-2022-256x256/masks/2079_0007.png,0.0
28429,28429_0007,lung,../input/hubmap-2022-256x256/train/28429_0007.png,../input/hubmap-2022-256x256/masks/28429_0007.png,4.0
16890,16890_0001,largeintestine,../input/hubmap-2022-256x256/train/16890_0001.png,../input/hubmap-2022-256x256/masks/16890_0001.png,3.0
9437,9437_0005,kidney,../input/hubmap-2022-256x256/train/9437_0005.png,../input/hubmap-2022-256x256/masks/9437_0005.png,2.0
16890,16890_0005,largeintestine,../input/hubmap-2022-256x256/train/16890_0005.png,../input/hubmap-2022-256x256/masks/16890_0005.png,4.0
10044,10044_0004,prostate,../input/hubmap-2022-256x256/train/10044_0004.png,../input/hubmap-2022-256x256/masks/10044_0004.png,1.0
5552,5552_0001,lung,../input/hubmap-2022-256x256/train/5552_0001.png,../input/hubmap-2022-256x256/masks/5552_0001.png,3.0
13483,13483_0001,prostate,../input/hubmap-2022-256x256/train/13483_0001.png,../input/hubmap-2022-256x256/masks/13483_0001.png,2.0
26101,26101_0002,kidney,../input/hubmap-2022-256x256/train/26101_0002.png,../input/hubmap-2022-256x256/masks/26101_0002.png,4.0
32325,32325_0001,kidney,../input/hubmap-2022-256x256/train/32325_0001.png,../input/hubmap-2022-256x256/masks/32325_0001.png,2.0
10610,10610_0007,spleen,../input/hubmap-2022-256x256/train/10610_0007.png,../input/hubmap-2022-256x256/masks/10610_0007.png,0.0
29223,29223_0003,prostate,../input/hubmap-2022-256x256/train/29223_0003.png,../input/hubmap-2022-256x256/masks/29223_0003.png,0.0
20428,20428_0000,prostate,../input/hubmap-2022-256x256/train/20428_0000.png,../input/hubmap-2022-256x256/masks/20428_0000.png,0.0
29424,29424_0005,largeintestine,../input/hubmap-2022-256x256/train/29424_0005.png,../input/hubmap-2022-256x256/masks/29424_0005.png,3.0
22035,22035_0004,kidney,../input/hubmap-2022-256x256/train/22035_0004.png,../input/hubmap-2022-256x256/masks/22035_0004.png,0.0
17126,17126_0002,largeintestine,../input/hubmap-2022-256x256/train/17126_0002.png,../input/hubmap-2022-256x256/masks/17126_0002.png,0.0
17828,17828_0004,prostate,../input/hubmap-2022-256x256/train/17828_0004.png,../input/hubmap-2022-256x256/masks/17828_0004.png,3.0
29296,29296_0008,prostate,../input/hubmap-2022-256x256/train/29296_0008.png,../input/hubmap-2022-256x256/masks/29296_0008.png,4.0
10992,10992_0005,spleen,../input/hubmap-2022-256x256/train/10992_0005.png,../input/hubmap-2022-256x256/masks/10992_0005.png,4.0
6611,6611_0005,largeintestine,../input/hubmap-2022-256x256/train/6611_0005.png,../input/hubmap-2022-256x256/masks/6611_0005.png,2.0
5785,5785_0004,prostate,../input/hubmap-2022-256x256/train/5785_0004.png,../input/hubmap-2022-256x256/masks/5785_0004.png,3.0
15732,15732_0007,prostate,../input/hubmap-2022-256x256/train/15732_0007.png,../input/hubmap-2022-256x256/masks/15732_0007.png,1.0
28189,28189_0007,lung,../input/hubmap-2022-256x256/train/28189_0007.png,../input/hubmap-2022-256x256/masks/28189_0007.png,1.0
127,127_0005,lung,../input/hubmap-2022-256x256/train/127_0005.png,../input/hubmap-2022-256x256/masks/127_0005.png,3.0
6318,6318_0004,kidney,../input/hubmap-2022-256x256/train/6318_0004.png,../input/hubmap-2022-256x256/masks/6318_0004.png,1.0
29424,29424_0003,largeintestine,../input/hubmap-2022-256x256/train/29424_0003.png,../input/hubmap-2022-256x256/masks/29424_0003.png,4.0
10703,10703_0007,spleen,../input/hubmap-2022-256x256/train/10703_0007.png,../input/hubmap-2022-256x256/masks/10703_0007.png,4.0
32231,32231_0001,spleen,../input/hubmap-2022-256x256/train/32231_0001.png,../input/hubmap-2022-256x256/masks/32231_0001.png,0.0
19179,19179_0004,spleen,../input/hubmap-2022-256x256/train/19179_0004.png,../input/hubmap-2022-256x256/masks/19179_0004.png,4.0
4658,4658_0001,prostate,../input/hubmap-2022-256x256/train/4658_0001.png,../input/hubmap-2022-256x256/masks/4658_0001.png,3.0
7706,7706_0008,prostate,../input/hubmap-2022-256x256/train/7706_0008.png,../input/hubmap-2022-256x256/masks/7706_0008.png,4.0
16711,16711_0006,kidney,../input/hubmap-2022-256x256/train/16711_0006.png,../input/hubmap-2022-256x256/masks/16711_0006.png,4.0
29610,29610_0008,lung,../input/hubmap-2022-256x256/train/29610_0008.png,../input/hubmap-2022-256x256/masks/29610_0008.png,0.0
3083,3083_0003,kidney,../input/hubmap-2022-256x256/train/3083_0003.png,../input/hubmap-2022-256x256/masks/3083_0003.png,0.0
31290,31290_0005,spleen,../input/hubmap-2022-256x256/train/31290_0005.png,../input/hubmap-2022-256x256/masks/31290_0005.png,0.0
27340,27340_0005,largeintestine,../input/hubmap-2022-256x256/train/27340_0005.png,../input/hubmap-2022-256x256/masks/27340_0005.png,4.0
11645,11645_0006,spleen,../input/hubmap-2022-256x256/train/11645_0006.png,../input/hubmap-2022-256x256/masks/11645_0006.png,0.0
2793,2793_0004,lung,../input/hubmap-2022-256x256/train/2793_0004.png,../input/hubmap-2022-256x256/masks/2793_0004.png,2.0
435,435_0007,prostate,../input/hubmap-2022-256x256/train/435_0007.png,../input/hubmap-2022-256x256/masks/435_0007.png,0.0
14396,14396_0004,prostate,../input/hubmap-2022-256x256/train/14396_0004.png,../input/hubmap-2022-256x256/masks/14396_0004.png,3.0
5785,5785_0000,prostate,../input/hubmap-2022-256x256/train/5785_0000.png,../input/hubmap-2022-256x256/masks/5785_0000.png,3.0
2279,2279_0006,spleen,../input/hubmap-2022-256x256/train/2279_0006.png,../input/hubmap-2022-256x256/masks/2279_0006.png,3.0
3057,3057_0005,spleen,../input/hubmap-2022-256x256/train/3057_0005.png,../input/hubmap-2022-256x256/masks/3057_0005.png,4.0
9407,9407_0006,spleen,../input/hubmap-2022-256x256/train/9407_0006.png,../input/hubmap-2022-256x256/masks/9407_0006.png,0.0
8894,8894_0005,spleen,../input/hubmap-2022-256x256/train/8894_0005.png,../input/hubmap-2022-256x256/masks/8894_0005.png,0.0
30414,30414_0004,prostate,../input/hubmap-2022-256x256/train/30414_0004.png,../input/hubmap-2022-256x256/masks/30414_0004.png,4.0
24100,24100_0005,kidney,../input/hubmap-2022-256x256/train/24100_0005.png,../input/hubmap-2022-256x256/masks/24100_0005.png,1.0
6722,6722_0003,spleen,../input/hubmap-2022-256x256/train/6722_0003.png,../input/hubmap-2022-256x256/masks/6722_0003.png,3.0
23094,23094_0003,largeintestine,../input/hubmap-2022-256x256/train/23094_0003.png,../input/hubmap-2022-256x256/masks/23094_0003.png,3.0
31799,31799_0007,largeintestine,../input/hubmap-2022-256x256/train/31799_0007.png,../input/hubmap-2022-256x256/masks/31799_0007.png,1.0
31709,31709_0003,kidney,../input/hubmap-2022-256x256/train/31709_0003.png,../input/hubmap-2022-256x256/masks/31709_0003.png,2.0
12233,12233_0001,prostate,../input/hubmap-2022-256x256/train/12233_0001.png,../input/hubmap-2022-256x256/masks/12233_0001.png,3.0
19569,19569_0002,prostate,../input/hubmap-2022-256x256/train/19569_0002.png,../input/hubmap-2022-256x256/masks/19569_0002.png,2.0
30355,30355_0003,prostate,../input/hubmap-2022-256x256/train/30355_0003.png,../input/hubmap-2022-256x256/masks/30355_0003.png,1.0
2943,2943_0003,kidney,../input/hubmap-2022-256x256/train/2943_0003.png,../input/hubmap-2022-256x256/masks/2943_0003.png,2.0
4066,4066_0002,kidney,../input/hubmap-2022-256x256/train/4066_0002.png,../input/hubmap-2022-256x256/masks/4066_0002.png,2.0
7397,7397_0005,prostate,../input/hubmap-2022-256x256/train/7397_0005.png,../input/hubmap-2022-256x256/masks/7397_0005.png,0.0
2174,2174_0002,prostate,../input/hubmap-2022-256x256/train/2174_0002.png,../input/hubmap-2022-256x256/masks/2174_0002.png,2.0
8231,8231_0003,lung,../input/hubmap-2022-256x256/train/8231_0003.png,../input/hubmap-2022-256x256/masks/8231_0003.png,1.0
5832,5832_0002,largeintestine,../input/hubmap-2022-256x256/train/5832_0002.png,../input/hubmap-2022-256x256/masks/5832_0002.png,0.0
30876,30876_0002,kidney,../input/hubmap-2022-256x256/train/30876_0002.png,../input/hubmap-2022-256x256/masks/30876_0002.png,0.0
6722,6722_0000,spleen,../input/hubmap-2022-256x256/train/6722_0000.png,../input/hubmap-2022-256x256/masks/6722_0000.png,2.0
16659,16659_0005,prostate,../input/hubmap-2022-256x256/train/16659_0005.png,../input/hubmap-2022-256x256/masks/16659_0005.png,1.0
13507,13507_0008,largeintestine,../input/hubmap-2022-256x256/train/13507_0008.png,../input/hubmap-2022-256x256/masks/13507_0008.png,2.0
23640,23640_0004,prostate,../input/hubmap-2022-256x256/train/23640_0004.png,../input/hubmap-2022-256x256/masks/23640_0004.png,4.0
14407,14407_0006,prostate,../input/hubmap-2022-256x256/train/14407_0006.png,../input/hubmap-2022-256x256/masks/14407_0006.png,3.0
26664,26664_0002,spleen,../input/hubmap-2022-256x256/train/26664_0002.png,../input/hubmap-2022-256x256/masks/26664_0002.png,0.0
8842,8842_0008,prostate,../input/hubmap-2022-256x256/train/8842_0008.png,../input/hubmap-2022-256x256/masks/8842_0008.png,2.0
11497,11497_0002,kidney,../input/hubmap-2022-256x256/train/11497_0002.png,../input/hubmap-2022-256x256/masks/11497_0002.png,3.0
1500,1500_0006,prostate,../input/hubmap-2022-256x256/train/1500_0006.png,../input/hubmap-2022-256x256/masks/1500_0006.png,1.0
30224,30224_0006,kidney,../input/hubmap-2022-256x256/train/30224_0006.png,../input/hubmap-2022-256x256/masks/30224_0006.png,1.0
28748,28748_0000,spleen,../input/hubmap-2022-256x256/train/28748_0000.png,../input/hubmap-2022-256x256/masks/28748_0000.png,3.0
27587,27587_0002,largeintestine,../input/hubmap-2022-256x256/train/27587_0002.png,../input/hubmap-2022-256x256/masks/27587_0002.png,3.0
23961,23961_0005,prostate,../input/hubmap-2022-256x256/train/23961_0005.png,../input/hubmap-2022-256x256/masks/23961_0005.png,1.0
9231,9231_0007,prostate,../input/hubmap-2022-256x256/train/9231_0007.png,../input/hubmap-2022-256x256/masks/9231_0007.png,2.0
29307,29307_0008,prostate,../input/hubmap-2022-256x256/train/29307_0008.png,../input/hubmap-2022-256x256/masks/29307_0008.png,3.0
4639,4639_0002,prostate,../input/hubmap-2022-256x256/train/4639_0002.png,../input/hubmap-2022-256x256/masks/4639_0002.png,2.0
